sample_index,time_s,code_signed,voltage_V
193,0.193,-10,-5e-05
194,0.194,-11,-5.5e-05
195,0.195,-12,-6e-05
196,0.196,-12,-6e-05
197,0.197,-11,-5.5e-05
198,0.198,-10,-5e-05
199,0.199,-9,-4.5e-05
200,0.2,-8,-4e-05
201,0.201,-10,-5e-05
202,0.202,-11,-5.5e-05
203,0.203,-13,-6.5e-05
204,0.204,-14,-7e-05
205,0.205,-14,-7e-05
206,0.206,-13,-6.5e-05
207,0.207,-13,-6.5e-05
208,0.208,-12,-6e-05
209,0.209,-10,-5e-05
210,0.21,-8,-4e-05
211,0.211,-6,-3e-05
212,0.212,-4,-2e-05
213,0.213,-3,-1.5e-05
214,0.214,-1,-5e-06
215,0.215,0,0.0
216,0.216,2,1e-05
217,0.217,2,1e-05
218,0.218,2,1e-05
219,0.219,2,1e-05
220,0.22,2,1e-05
221,0.221,1,5e-06
222,0.222,0,0.0
223,0.223,-1,-5e-06
224,0.224,-2,-1e-05
225,0.225,-2,-1e-05
226,0.226,-2,-1e-05
227,0.227,-2,-1e-05
228,0.228,-1,-5e-06
229,0.229,-2,-1e-05
230,0.23,-3,-1.5e-05
231,0.231,-4,-2e-05
232,0.232,-4,-2e-05
233,0.233,-4,-2e-05
234,0.234,-4,-2e-05
235,0.235,-4,-2e-05
236,0.236,-4,-2e-05
237,0.237,-3,-1.5e-05
238,0.238,-2,-1e-05
239,0.239,-1,-5e-06
240,0.24,0,0.0
241,0.241,-2,-1e-05
242,0.242,-3,-1.5e-05
243,0.243,-4,-2e-05
244,0.244,-5,-2.5e-05
245,0.245,-5,-2.5e-05
246,0.246,-5,-2.5e-05
247,0.247,-5,-2.5e-05
248,0.248,-4,-2e-05
249,0.249,-5,-2.5e-05
250,0.25,-6,-3e-05
251,0.251,-7,-3.5e-05
252,0.252,-7,-3.5e-05
253,0.253,-9,-4.5e-05
254,0.254,-10,-5e-05
255,0.255,-11,-5.5e-05
256,0.256,-12,-6e-05
257,0.257,-11,-5.5e-05
258,0.258,-9,-4.5e-05
259,0.259,-8,-4e-05
260,0.26,-6,-3e-05
261,0.261,-5,-2.5e-05
262,0.262,-4,-2e-05
263,0.263,-3,-1.5e-05
264,0.264,-2,-1e-05
265,0.265,-2,-1e-05
266,0.266,-2,-1e-05
267,0.267,-2,-1e-05
268,0.268,-1,-5e-06
269,0.269,-1,-5e-06
270,0.27,-1,-5e-06
271,0.271,-1,-5e-06
272,0.272,0,0.0
273,0.273,-1,-5e-06
274,0.274,-1,-5e-06
275,0.275,-1,-5e-06
276,0.276,-1,-5e-06
277,0.277,-1,-5e-06
278,0.278,-1,-5e-06
279,0.279,-1,-5e-06
280,0.28,0,0.0
281,0.281,-1,-5e-06
282,0.282,-1,-5e-06
283,0.283,-2,-1e-05
284,0.284,-2,-1e-05
285,0.285,-3,-1.5e-05
286,0.286,-4,-2e-05
287,0.287,-5,-2.5e-05
288,0.288,-6,-3e-05
289,0.289,-6,-3e-05
290,0.29,-6,-3e-05
291,0.291,-6,-3e-05
292,0.292,-5,-2.5e-05
293,0.293,-6,-3e-05
294,0.294,-6,-3e-05
295,0.295,-7,-3.5e-05
296,0.296,-7,-3.5e-05
297,0.297,-8,-4e-05
298,0.298,-9,-4.5e-05
299,0.299,-10,-5e-05
300,0.3,-10,-5e-05
301,0.301,-9,-4.5e-05
302,0.302,-8,-4e-05
303,0.303,-7,-3.5e-05
304,0.304,-5,-2.5e-05
305,0.305,-5,-2.5e-05
306,0.306,-4,-2e-05
307,0.307,-4,-2e-05
308,0.308,-3,-1.5e-05
309,0.309,-2,-1e-05
310,0.31,-1,-5e-06
311,0.311,0,0.0
312,0.312,1,5e-06
313,0.313,0,0.0
314,0.314,-1,-5e-06
315,0.315,-2,-1e-05
316,0.316,-3,-1.5e-05
317,0.317,-4,-2e-05
318,0.318,-4,-2e-05
319,0.319,-5,-2.5e-05
320,0.32,-5,-2.5e-05
321,0.321,-5,-2.5e-05
322,0.322,-4,-2e-05
323,0.323,-4,-2e-05
324,0.324,-3,-1.5e-05
325,0.325,-2,-1e-05
326,0.326,-1,-5e-06
327,0.327,0,0.0
328,0.328,1,5e-06
329,0.329,0,0.0
330,0.33,0,0.0
331,0.331,-1,-5e-06
332,0.332,-1,-5e-06
333,0.333,-3,-1.5e-05
334,0.334,-4,-2e-05
335,0.335,-5,-2.5e-05
336,0.336,-6,-3e-05
337,0.337,-5,-2.5e-05
338,0.338,-4,-2e-05
339,0.339,-3,-1.5e-05
340,0.34,-1,-5e-06
341,0.341,-3,-1.5e-05
342,0.342,-4,-2e-05
343,0.343,-6,-3e-05
344,0.344,-7,-3.5e-05
345,0.345,-7,-3.5e-05
346,0.346,-7,-3.5e-05
347,0.347,-7,-3.5e-05
348,0.348,-6,-3e-05
349,0.349,-6,-3e-05
350,0.35,-5,-2.5e-05
351,0.351,-4,-2e-05
352,0.352,-3,-1.5e-05
353,0.353,-5,-2.5e-05
354,0.354,-6,-3e-05
355,0.355,-7,-3.5e-05
356,0.356,-8,-4e-05
357,0.357,-7,-3.5e-05
358,0.358,-6,-3e-05
359,0.359,-5,-2.5e-05
360,0.36,-4,-2e-05
361,0.361,-3,-1.5e-05
362,0.362,-2,-1e-05
363,0.363,-1,-5e-06
364,0.364,1,5e-06
365,0.365,0,0.0
366,0.366,0,0.0
367,0.367,-1,-5e-06
368,0.368,-1,-5e-06
369,0.369,-2,-1e-05
370,0.37,-3,-1.5e-05
371,0.371,-4,-2e-05
372,0.372,-5,-2.5e-05
373,0.373,-6,-3e-05
374,0.374,-7,-3.5e-05
375,0.375,-8,-4e-05
376,0.376,-8,-4e-05
377,0.377,-8,-4e-05
378,0.378,-8,-4e-05
379,0.379,-8,-4e-05
380,0.38,-8,-4e-05
381,0.381,-9,-4.5e-05
382,0.382,-9,-4.5e-05
383,0.383,-9,-4.5e-05
384,0.384,-9,-4.5e-05
385,0.385,-10,-5e-05
386,0.386,-10,-5e-05
387,0.387,-10,-5e-05
388,0.388,-10,-5e-05
389,0.389,-10,-5e-05
390,0.39,-9,-4.5e-05
391,0.391,-8,-4e-05
392,0.392,-7,-3.5e-05
393,0.393,-7,-3.5e-05
394,0.394,-6,-3e-05
395,0.395,-6,-3e-05
396,0.396,-5,-2.5e-05
397,0.397,-5,-2.5e-05
398,0.398,-4,-2e-05
399,0.399,-3,-1.5e-05
400,0.4,-2,-1e-05
401,0.401,-2,-1e-05
402,0.402,-2,-1e-05
403,0.403,-2,-1e-05
404,0.404,-1,-5e-06
405,0.405,-1,-5e-06
406,0.406,-1,-5e-06
407,0.407,-1,-5e-06
408,0.408,-1,-5e-06
409,0.409,0,0.0
410,0.41,2,1e-05
411,0.411,3,1.5e-05
412,0.412,5,2.5e-05
413,0.413,5,2.5e-05
414,0.414,6,3e-05
415,0.415,6,3e-05
416,0.416,7,3.5e-05
417,0.417,6,3e-05
418,0.418,5,2.5e-05
419,0.419,4,2e-05
420,0.42,3,1.5e-05
421,0.421,2,1e-05
422,0.422,2,1e-05
423,0.423,1,5e-06
424,0.424,1,5e-06
425,0.425,0,0.0
426,0.426,0,0.0
427,0.427,0,0.0
428,0.428,0,0.0
429,0.429,-1,-5e-06
430,0.43,-1,-5e-06
431,0.431,-1,-5e-06
432,0.432,-1,-5e-06
433,0.433,-1,-5e-06
434,0.434,0,0.0
435,0.435,1,5e-06
436,0.436,2,1e-05
437,0.437,2,1e-05
438,0.438,3,1.5e-05
439,0.439,4,2e-05
440,0.44,5,2.5e-05
441,0.441,6,3e-05
442,0.442,7,3.5e-05
443,0.443,8,4e-05
444,0.444,9,4.5e-05
445,0.445,10,5e-05
446,0.446,11,5.5e-05
447,0.447,12,6e-05
448,0.448,14,7e-05
449,0.449,15,7.5e-05
450,0.45,16,8e-05
451,0.451,17,8.5e-05
452,0.452,19,9.5e-05
453,0.453,20,0.0001
454,0.454,22,0.00011
455,0.455,24,0.00012
456,0.456,26,0.00013
457,0.457,28,0.00014
458,0.458,30,0.00015
459,0.459,32,0.00016
460,0.46,34,0.00017
461,0.461,36,0.00018
462,0.462,37,0.000185
463,0.463,39,0.000195
464,0.464,40,0.0002
465,0.465,41,0.000205
466,0.466,41,0.000205
467,0.467,41,0.000205
468,0.468,42,0.00021
469,0.469,43,0.000215
470,0.47,44,0.00022
471,0.471,45,0.000225
472,0.472,46,0.00023
473,0.473,47,0.000235
474,0.474,49,0.000245
475,0.475,51,0.000255
476,0.476,52,0.00026
477,0.477,54,0.00027
478,0.478,55,0.000275
479,0.479,56,0.00028
480,0.48,57,0.000285
481,0.481,55,0.000275
482,0.482,54,0.00027
483,0.483,53,0.000265
484,0.484,52,0.00026
485,0.485,52,0.00026
486,0.486,53,0.000265
487,0.487,54,0.00027
488,0.488,55,0.000275
489,0.489,55,0.000275
490,0.49,55,0.000275
491,0.491,55,0.000275
492,0.492,56,0.00028
493,0.493,57,0.000285
494,0.494,59,0.000295
495,0.495,61,0.000305
496,0.496,62,0.00031
497,0.497,63,0.000315
498,0.498,64,0.00032
499,0.499,64,0.00032
500,0.5,65,0.000325
501,0.501,63,0.000315
502,0.502,61,0.000305
503,0.503,59,0.000295
504,0.504,58,0.00029
505,0.505,56,0.00028
506,0.506,54,0.00027
507,0.507,52,0.00026
508,0.508,51,0.000255
509,0.509,51,0.000255
510,0.51,51,0.000255
511,0.511,51,0.000255
512,0.512,52,0.00026
513,0.513,48,0.00024
514,0.514,45,0.000225
515,0.515,42,0.00021
516,0.516,39,0.000195
517,0.517,36,0.00018
518,0.518,34,0.00017
519,0.519,32,0.00016
520,0.52,30,0.00015
521,0.521,29,0.000145
522,0.522,28,0.00014
523,0.523,27,0.000135
524,0.524,26,0.00013
525,0.525,24,0.00012
526,0.526,23,0.000115
527,0.527,21,0.000105
528,0.528,20,0.0001
529,0.529,18,9e-05
530,0.53,17,8.5e-05
531,0.531,16,8e-05
532,0.532,15,7.5e-05
533,0.533,15,7.5e-05
534,0.534,15,7.5e-05
535,0.535,15,7.5e-05
536,0.536,15,7.5e-05
537,0.537,16,8e-05
538,0.538,17,8.5e-05
539,0.539,18,9e-05
540,0.54,19,9.5e-05
541,0.541,17,8.5e-05
542,0.542,16,8e-05
543,0.543,15,7.5e-05
544,0.544,14,7e-05
545,0.545,14,7e-05
546,0.546,15,7.5e-05
547,0.547,15,7.5e-05
548,0.548,16,8e-05
549,0.549,16,8e-05
550,0.55,17,8.5e-05
551,0.551,17,8.5e-05
552,0.552,18,9e-05
553,0.553,19,9.5e-05
554,0.554,21,0.000105
555,0.555,23,0.000115
556,0.556,24,0.00012
557,0.557,27,0.000135
558,0.558,29,0.000145
559,0.559,31,0.000155
560,0.56,33,0.000165
561,0.561,36,0.00018
562,0.562,39,0.000195
563,0.563,42,0.00021
564,0.564,44,0.00022
565,0.565,47,0.000235
566,0.566,49,0.000245
567,0.567,51,0.000255
568,0.568,53,0.000265
569,0.569,61,0.000305
570,0.57,69,0.000345
571,0.571,77,0.000385
572,0.572,85,0.000425
573,0.573,98,0.00049
574,0.574,110,0.00055
575,0.575,123,0.000615
576,0.576,135,0.000675
577,0.577,150,0.00075
578,0.578,165,0.000825
579,0.579,180,0.0009
580,0.58,195,0.000975
581,0.581,205,0.001025
582,0.582,215,0.001075
583,0.583,225,0.001125
584,0.584,235,0.001175
585,0.585,243,0.001215
586,0.586,251,0.001255
587,0.587,259,0.001295
588,0.588,267,0.001335
589,0.589,267,0.001335
590,0.59,267,0.001335
591,0.591,267,0.001335
592,0.592,267,0.001335
593,0.593,249,0.001245
594,0.594,232,0.00116
595,0.595,214,0.00107
596,0.596,196,0.00098
597,0.597,154,0.00077
598,0.598,111,0.000555
599,0.599,69,0.000345
600,0.6,26,0.00013
601,0.601,-16,-8e-05
602,0.602,-58,-0.00029
603,0.603,-100,-0.0005
604,0.604,-142,-0.00071
605,0.605,-165,-0.000825
606,0.606,-187,-0.000935
607,0.607,-209,-0.001045
608,0.608,-231,-0.001155
609,0.609,-236,-0.00118
610,0.61,-240,-0.0012
611,0.611,-244,-0.00122
612,0.612,-248,-0.00124
613,0.613,-245,-0.001225
614,0.614,-241,-0.001205
615,0.615,-237,-0.001185
616,0.616,-234,-0.00117
617,0.617,-226,-0.00113
618,0.618,-218,-0.00109
619,0.619,-210,-0.00105
620,0.62,-203,-0.001015
621,0.621,-191,-0.000955
622,0.622,-179,-0.000895
623,0.623,-167,-0.000835
624,0.624,-155,-0.000775
625,0.625,-143,-0.000715
626,0.626,-131,-0.000655
627,0.627,-120,-0.0006
628,0.628,-108,-0.00054
629,0.629,-96,-0.00048
630,0.63,-83,-0.000415
631,0.631,-71,-0.000355
632,0.632,-59,-0.000295
633,0.633,-49,-0.000245
634,0.634,-39,-0.000195
635,0.635,-29,-0.000145
636,0.636,-19,-9.5e-05
637,0.637,-15,-7.5e-05
638,0.638,-12,-6e-05
639,0.639,-9,-4.5e-05
640,0.64,-6,-3e-05
641,0.641,-3,-1.5e-05
642,0.642,0,0.0
643,0.643,3,1.5e-05
644,0.644,6,3e-05
645,0.645,8,4e-05
646,0.646,10,5e-05
647,0.647,12,6e-05
648,0.648,14,7e-05
649,0.649,14,7e-05
650,0.65,13,6.5e-05
651,0.651,12,6e-05
652,0.652,11,5.5e-05
653,0.653,10,5e-05
654,0.654,9,4.5e-05
655,0.655,8,4e-05
656,0.656,7,3.5e-05
657,0.657,6,3e-05
658,0.658,6,3e-05
659,0.659,5,2.5e-05
660,0.66,5,2.5e-05
661,0.661,7,3.5e-05
662,0.662,9,4.5e-05
663,0.663,11,5.5e-05
664,0.664,13,6.5e-05
665,0.665,13,6.5e-05
666,0.666,12,6e-05
667,0.667,11,5.5e-05
668,0.668,11,5.5e-05
669,0.669,9,4.5e-05
670,0.67,8,4e-05
671,0.671,6,3e-05
672,0.672,5,2.5e-05
673,0.673,5,2.5e-05
674,0.674,6,3e-05
675,0.675,7,3.5e-05
676,0.676,8,4e-05
677,0.677,9,4.5e-05
678,0.678,10,5e-05
679,0.679,12,6e-05
680,0.68,13,6.5e-05
681,0.681,15,7.5e-05
682,0.682,17,8.5e-05
683,0.683,19,9.5e-05
684,0.684,20,0.0001
685,0.685,19,9.5e-05
686,0.686,18,9e-05
687,0.687,16,8e-05
688,0.688,15,7.5e-05
689,0.689,13,6.5e-05
690,0.69,12,6e-05
691,0.691,10,5e-05
692,0.692,9,4.5e-05
693,0.693,8,4e-05
694,0.694,7,3.5e-05
695,0.695,6,3e-05
696,0.696,5,2.5e-05
697,0.697,6,3e-05
698,0.698,8,4e-05
699,0.699,10,5e-05
700,0.7,11,5.5e-05
701,0.701,11,5.5e-05
702,0.702,11,5.5e-05
703,0.703,10,5e-05
704,0.704,10,5e-05
705,0.705,9,4.5e-05
706,0.706,8,4e-05
707,0.707,7,3.5e-05
708,0.708,7,3.5e-05
709,0.709,8,4e-05
710,0.71,9,4.5e-05
711,0.711,10,5e-05
712,0.712,11,5.5e-05
713,0.713,9,4.5e-05
714,0.714,7,3.5e-05
715,0.715,4,2e-05
716,0.716,2,1e-05
717,0.717,1,5e-06
718,0.718,1,5e-06
719,0.719,1,5e-06
720,0.72,1,5e-06
721,0.721,2,1e-05
722,0.722,4,2e-05
723,0.723,6,3e-05
724,0.724,7,3.5e-05
725,0.725,7,3.5e-05
726,0.726,6,3e-05
727,0.727,5,2.5e-05
728,0.728,5,2.5e-05
729,0.729,5,2.5e-05
730,0.73,5,2.5e-05
731,0.731,5,2.5e-05
732,0.732,5,2.5e-05
733,0.733,2,1e-05
734,0.734,0,0.0
735,0.735,-3,-1.5e-05
736,0.736,-5,-2.5e-05
737,0.737,-5,-2.5e-05
738,0.738,-5,-2.5e-05
739,0.739,-5,-2.5e-05
740,0.74,-5,-2.5e-05
741,0.741,-5,-2.5e-05
742,0.742,-5,-2.5e-05
743,0.743,-5,-2.5e-05
744,0.744,-5,-2.5e-05
745,0.745,-7,-3.5e-05
746,0.746,-9,-4.5e-05
747,0.747,-11,-5.5e-05
748,0.748,-12,-6e-05
749,0.749,-12,-6e-05
750,0.75,-11,-5.5e-05
751,0.751,-10,-5e-05
752,0.752,-9,-4.5e-05
753,0.753,-9,-4.5e-05
754,0.754,-9,-4.5e-05
755,0.755,-9,-4.5e-05
756,0.756,-9,-4.5e-05
757,0.757,-10,-5e-05
758,0.758,-11,-5.5e-05
759,0.759,-12,-6e-05
760,0.76,-12,-6e-05
761,0.761,-13,-6.5e-05
762,0.762,-13,-6.5e-05
763,0.763,-13,-6.5e-05
764,0.764,-13,-6.5e-05
765,0.765,-13,-6.5e-05
766,0.766,-13,-6.5e-05
767,0.767,-13,-6.5e-05
768,0.768,-12,-6e-05
769,0.769,-11,-5.5e-05
770,0.77,-10,-5e-05
771,0.771,-8,-4e-05
772,0.772,-7,-3.5e-05
773,0.773,-9,-4.5e-05
774,0.774,-11,-5.5e-05
775,0.775,-14,-7e-05
776,0.776,-16,-8e-05
777,0.777,-20,-0.0001
778,0.778,-23,-0.000115
779,0.779,-26,-0.00013
780,0.78,-29,-0.000145
781,0.781,-31,-0.000155
782,0.782,-32,-0.00016
783,0.783,-34,-0.00017
784,0.784,-35,-0.000175
785,0.785,-36,-0.00018
786,0.786,-37,-0.000185
787,0.787,-38,-0.00019
788,0.788,-38,-0.00019
789,0.789,-39,-0.000195
790,0.79,-39,-0.000195
791,0.791,-39,-0.000195
792,0.792,-39,-0.000195
793,0.793,-40,-0.0002
794,0.794,-41,-0.000205
795,0.795,-42,-0.00021
796,0.796,-42,-0.00021
797,0.797,-44,-0.00022
798,0.798,-46,-0.00023
799,0.799,-48,-0.00024
800,0.8,-49,-0.000245
801,0.801,-50,-0.00025
802,0.802,-50,-0.00025
803,0.803,-51,-0.000255
804,0.804,-51,-0.000255
805,0.805,-51,-0.000255
806,0.806,-51,-0.000255
807,0.807,-51,-0.000255
808,0.808,-50,-0.00025
809,0.809,-50,-0.00025
810,0.81,-50,-0.00025
811,0.811,-50,-0.00025
812,0.812,-50,-0.00025
813,0.813,-53,-0.000265
814,0.814,-56,-0.00028
815,0.815,-59,-0.000295
816,0.816,-61,-0.000305
817,0.817,-64,-0.00032
818,0.818,-66,-0.00033
819,0.819,-69,-0.000345
820,0.82,-71,-0.000355
821,0.821,-72,-0.00036
822,0.822,-73,-0.000365
823,0.823,-74,-0.00037
824,0.824,-74,-0.00037
825,0.825,-76,-0.00038
826,0.826,-77,-0.000385
827,0.827,-78,-0.00039
828,0.828,-79,-0.000395
829,0.829,-81,-0.000405
830,0.83,-82,-0.00041
831,0.831,-84,-0.00042
832,0.832,-85,-0.000425
833,0.833,-87,-0.000435
834,0.834,-89,-0.000445
835,0.835,-91,-0.000455
836,0.836,-92,-0.00046
837,0.837,-93,-0.000465
838,0.838,-94,-0.00047
839,0.839,-95,-0.000475
840,0.84,-95,-0.000475
841,0.841,-95,-0.000475
842,0.842,-94,-0.00047
843,0.843,-94,-0.00047
844,0.844,-93,-0.000465
845,0.845,-95,-0.000475
846,0.846,-97,-0.000485
847,0.847,-99,-0.000495
848,0.848,-101,-0.000505
849,0.849,-100,-0.0005
850,0.85,-99,-0.000495
851,0.851,-97,-0.000485
852,0.852,-96,-0.00048
853,0.853,-95,-0.000475
854,0.854,-94,-0.00047
855,0.855,-93,-0.000465
856,0.856,-92,-0.00046
857,0.857,-93,-0.000465
858,0.858,-95,-0.000475
859,0.859,-97,-0.000485
860,0.86,-98,-0.00049
861,0.861,-99,-0.000495
862,0.862,-99,-0.000495
863,0.863,-100,-0.0005
864,0.864,-100,-0.0005
865,0.865,-100,-0.0005
866,0.866,-100,-0.0005
867,0.867,-100,-0.0005
868,0.868,-99,-0.000495
869,0.869,-100,-0.0005
870,0.87,-100,-0.0005
871,0.871,-101,-0.000505
872,0.872,-101,-0.000505
873,0.873,-102,-0.00051
874,0.874,-103,-0.000515
875,0.875,-104,-0.00052
876,0.876,-105,-0.000525
877,0.877,-103,-0.000515
878,0.878,-100,-0.0005
879,0.879,-97,-0.000485
880,0.88,-94,-0.00047
881,0.881,-93,-0.000465
882,0.882,-92,-0.00046
883,0.883,-91,-0.000455
884,0.884,-90,-0.00045
885,0.885,-88,-0.00044
886,0.886,-86,-0.00043
887,0.887,-84,-0.00042
888,0.888,-83,-0.000415
889,0.889,-80,-0.0004
890,0.89,-78,-0.00039
891,0.891,-76,-0.00038
892,0.892,-74,-0.00037
893,0.893,-73,-0.000365
894,0.894,-72,-0.00036
895,0.895,-71,-0.000355
896,0.896,-71,-0.000355
897,0.897,-66,-0.00033
898,0.898,-61,-0.000305
899,0.899,-56,-0.00028
900,0.9,-51,-0.000255
901,0.901,-47,-0.000235
902,0.902,-43,-0.000215
903,0.903,-39,-0.000195
904,0.904,-36,-0.00018
905,0.905,-33,-0.000165
906,0.906,-31,-0.000155
907,0.907,-29,-0.000145
908,0.908,-27,-0.000135
909,0.909,-24,-0.00012
910,0.91,-22,-0.00011
911,0.911,-20,-0.0001
912,0.912,-18,-9e-05
913,0.913,-16,-8e-05
914,0.914,-15,-7.5e-05
915,0.915,-14,-7e-05
916,0.916,-13,-6.5e-05
917,0.917,-11,-5.5e-05
918,0.918,-10,-5e-05
919,0.919,-8,-4e-05
920,0.92,-7,-3.5e-05
921,0.921,-3,-1.5e-05
922,0.922,0,0.0
923,0.923,3,1.5e-05
924,0.924,6,3e-05
925,0.925,10,5e-05
926,0.926,13,6.5e-05
927,0.927,16,8e-05
928,0.928,19,9.5e-05
929,0.929,21,0.000105
930,0.93,23,0.000115
931,0.931,25,0.000125
932,0.932,27,0.000135
933,0.933,28,0.00014
934,0.934,28,0.00014
935,0.935,28,0.00014
936,0.936,29,0.000145
937,0.937,28,0.00014
938,0.938,28,0.00014
939,0.939,28,0.00014
940,0.94,28,0.00014
941,0.941,31,0.000155
942,0.942,34,0.00017
943,0.943,37,0.000185
944,0.944,40,0.0002
945,0.945,41,0.000205
946,0.946,42,0.00021
947,0.947,43,0.000215
948,0.948,44,0.00022
