sample_index,time_s,code_signed,voltage_V
256,0.256,116,0.00058
257,0.257,114,0.00057
258,0.258,112,0.00056
259,0.259,110,0.00055
260,0.26,109,0.000545
261,0.261,107,0.000535
262,0.262,105,0.000525
263,0.263,103,0.000515
264,0.264,101,0.000505
265,0.265,98,0.00049
266,0.266,96,0.00048
267,0.267,93,0.000465
268,0.268,91,0.000455
269,0.269,89,0.000445
270,0.27,87,0.000435
271,0.271,85,0.000425
272,0.272,83,0.000415
273,0.273,81,0.000405
274,0.274,80,0.0004
275,0.275,79,0.000395
276,0.276,78,0.00039
277,0.277,77,0.000385
278,0.278,76,0.00038
279,0.279,75,0.000375
280,0.28,74,0.00037
281,0.281,71,0.000355
282,0.282,69,0.000345
283,0.283,66,0.00033
284,0.284,64,0.00032
285,0.285,63,0.000315
286,0.286,62,0.00031
287,0.287,61,0.000305
288,0.288,60,0.0003
289,0.289,58,0.00029
290,0.29,57,0.000285
291,0.291,56,0.00028
292,0.292,55,0.000275
293,0.293,54,0.00027
294,0.294,54,0.00027
295,0.295,53,0.000265
296,0.296,53,0.000265
297,0.297,51,0.000255
298,0.298,50,0.00025
299,0.299,48,0.00024
300,0.3,47,0.000235
301,0.301,47,0.000235
302,0.302,48,0.00024
303,0.303,48,0.00024
304,0.304,49,0.000245
305,0.305,49,0.000245
306,0.306,50,0.00025
307,0.307,50,0.00025
308,0.308,51,0.000255
309,0.309,49,0.000245
310,0.31,47,0.000235
311,0.311,45,0.000225
312,0.312,44,0.00022
313,0.313,45,0.000225
314,0.314,46,0.00023
315,0.315,47,0.000235
316,0.316,49,0.000245
317,0.317,48,0.00024
318,0.318,47,0.000235
319,0.319,46,0.00023
320,0.32,46,0.00023
321,0.321,46,0.00023
322,0.322,46,0.00023
323,0.323,46,0.00023
324,0.324,46,0.00023
325,0.325,46,0.00023
326,0.326,46,0.00023
327,0.327,46,0.00023
328,0.328,47,0.000235
329,0.329,46,0.00023
330,0.33,46,0.00023
331,0.331,45,0.000225
332,0.332,45,0.000225
333,0.333,44,0.00022
334,0.334,44,0.00022
335,0.335,43,0.000215
336,0.336,43,0.000215
337,0.337,43,0.000215
338,0.338,44,0.00022
339,0.339,44,0.00022
340,0.34,45,0.000225
341,0.341,43,0.000215
342,0.342,42,0.00021
343,0.343,41,0.000205
344,0.344,40,0.0002
345,0.345,39,0.000195
346,0.346,39,0.000195
347,0.347,39,0.000195
348,0.348,39,0.000195
349,0.349,39,0.000195
350,0.35,39,0.000195
351,0.351,39,0.000195
352,0.352,40,0.0002
353,0.353,39,0.000195
354,0.354,39,0.000195
355,0.355,39,0.000195
356,0.356,39,0.000195
357,0.357,38,0.00019
358,0.358,38,0.00019
359,0.359,37,0.000185
360,0.36,37,0.000185
361,0.361,35,0.000175
362,0.362,34,0.00017
363,0.363,32,0.00016
364,0.364,31,0.000155
365,0.365,33,0.000165
366,0.366,36,0.00018
367,0.367,38,0.00019
368,0.368,41,0.000205
369,0.369,43,0.000215
370,0.37,46,0.00023
371,0.371,48,0.00024
372,0.372,51,0.000255
373,0.373,57,0.000285
374,0.374,63,0.000315
375,0.375,69,0.000345
376,0.376,76,0.00038
377,0.377,84,0.00042
378,0.378,92,0.00046
379,0.379,100,0.0005
380,0.38,108,0.00054
381,0.381,117,0.000585
382,0.382,126,0.00063
383,0.383,135,0.000675
384,0.384,144,0.00072
385,0.385,153,0.000765
386,0.386,161,0.000805
387,0.387,169,0.000845
388,0.388,177,0.000885
389,0.389,186,0.00093
390,0.39,194,0.00097
391,0.391,202,0.00101
392,0.392,210,0.00105
393,0.393,219,0.001095
394,0.394,228,0.00114
395,0.395,237,0.001185
396,0.396,246,0.00123
397,0.397,255,0.001275
398,0.398,263,0.001315
399,0.399,272,0.00136
400,0.4,280,0.0014
401,0.401,288,0.00144
402,0.402,296,0.00148
403,0.403,304,0.00152
404,0.404,312,0.00156
405,0.405,318,0.00159
406,0.406,324,0.00162
407,0.407,329,0.001645
408,0.408,335,0.001675
409,0.409,339,0.001695
410,0.41,344,0.00172
411,0.411,349,0.001745
412,0.412,354,0.00177
413,0.413,350,0.00175
414,0.414,347,0.001735
415,0.415,344,0.00172
416,0.416,341,0.001705
417,0.417,325,0.001625
418,0.418,309,0.001545
419,0.419,294,0.00147
420,0.42,278,0.00139
421,0.421,264,0.00132
422,0.422,249,0.001245
423,0.423,235,0.001175
424,0.424,221,0.001105
425,0.425,218,0.00109
426,0.426,216,0.00108
427,0.427,213,0.001065
428,0.428,211,0.001055
429,0.429,199,0.000995
430,0.43,187,0.000935
431,0.431,175,0.000875
432,0.432,163,0.000815
433,0.433,143,0.000715
434,0.434,123,0.000615
435,0.435,103,0.000515
436,0.436,83,0.000415
437,0.437,66,0.00033
438,0.438,49,0.000245
439,0.439,32,0.00016
440,0.44,15,7.5e-05
441,0.441,-4,-2e-05
442,0.442,-22,-0.00011
443,0.443,-41,-0.000205
444,0.444,-60,-0.0003
445,0.445,-72,-0.00036
446,0.446,-84,-0.00042
447,0.447,-95,-0.000475
448,0.448,-107,-0.000535
449,0.449,-107,-0.000535
450,0.45,-107,-0.000535
451,0.451,-107,-0.000535
452,0.452,-107,-0.000535
453,0.453,-105,-0.000525
454,0.454,-103,-0.000515
455,0.455,-101,-0.000505
456,0.456,-98,-0.00049
457,0.457,-96,-0.00048
458,0.458,-93,-0.000465
459,0.459,-90,-0.00045
460,0.46,-87,-0.000435
461,0.461,-86,-0.00043
462,0.462,-84,-0.00042
463,0.463,-82,-0.00041
464,0.464,-80,-0.0004
465,0.465,-79,-0.000395
466,0.466,-77,-0.000385
467,0.467,-75,-0.000375
468,0.468,-73,-0.000365
469,0.469,-71,-0.000355
470,0.47,-69,-0.000345
471,0.471,-67,-0.000335
472,0.472,-64,-0.00032
473,0.473,-63,-0.000315
474,0.474,-61,-0.000305
475,0.475,-59,-0.000295
476,0.476,-57,-0.000285
477,0.477,-56,-0.00028
478,0.478,-55,-0.000275
479,0.479,-54,-0.00027
480,0.48,-53,-0.000265
481,0.481,-53,-0.000265
482,0.482,-52,-0.00026
483,0.483,-51,-0.000255
484,0.484,-50,-0.00025
485,0.485,-49,-0.000245
486,0.486,-47,-0.000235
487,0.487,-46,-0.00023
488,0.488,-44,-0.00022
489,0.489,-44,-0.00022
490,0.49,-43,-0.000215
491,0.491,-42,-0.00021
492,0.492,-41,-0.000205
493,0.493,-39,-0.000195
494,0.494,-37,-0.000185
495,0.495,-35,-0.000175
496,0.496,-32,-0.00016
497,0.497,-32,-0.00016
498,0.498,-32,-0.00016
499,0.499,-32,-0.00016
500,0.5,-31,-0.000155
501,0.501,-29,-0.000145
502,0.502,-27,-0.000135
503,0.503,-25,-0.000125
504,0.504,-22,-0.00011
505,0.505,-23,-0.000115
506,0.506,-23,-0.000115
507,0.507,-24,-0.00012
508,0.508,-24,-0.00012
509,0.509,-24,-0.00012
510,0.51,-24,-0.00012
511,0.511,-24,-0.00012
512,0.512,-23,-0.000115
513,0.513,-24,-0.00012
514,0.514,-24,-0.00012
515,0.515,-24,-0.00012
516,0.516,-24,-0.00012
517,0.517,-23,-0.000115
518,0.518,-22,-0.00011
519,0.519,-21,-0.000105
520,0.52,-20,-0.0001
521,0.521,-20,-0.0001
522,0.522,-20,-0.0001
523,0.523,-20,-0.0001
524,0.524,-19,-9.5e-05
525,0.525,-20,-0.0001
526,0.526,-21,-0.000105
527,0.527,-22,-0.00011
528,0.528,-22,-0.00011
529,0.529,-22,-0.00011
530,0.53,-22,-0.00011
531,0.531,-22,-0.00011
532,0.532,-21,-0.000105
533,0.533,-22,-0.00011
534,0.534,-23,-0.000115
535,0.535,-24,-0.00012
536,0.536,-25,-0.000125
537,0.537,-26,-0.00013
538,0.538,-26,-0.00013
539,0.539,-26,-0.00013
540,0.54,-26,-0.00013
541,0.541,-27,-0.000135
542,0.542,-27,-0.000135
543,0.543,-28,-0.00014
544,0.544,-28,-0.00014
545,0.545,-28,-0.00014
546,0.546,-27,-0.000135
547,0.547,-27,-0.000135
548,0.548,-26,-0.00013
549,0.549,-27,-0.000135
550,0.55,-27,-0.000135
551,0.551,-27,-0.000135
552,0.552,-27,-0.000135
553,0.553,-27,-0.000135
554,0.554,-26,-0.00013
555,0.555,-26,-0.00013
556,0.556,-25,-0.000125
557,0.557,-26,-0.00013
558,0.558,-27,-0.000135
559,0.559,-28,-0.00014
560,0.56,-29,-0.000145
561,0.561,-28,-0.00014
562,0.562,-27,-0.000135
563,0.563,-26,-0.00013
564,0.564,-25,-0.000125
565,0.565,-24,-0.00012
566,0.566,-23,-0.000115
567,0.567,-22,-0.00011
568,0.568,-21,-0.000105
569,0.569,-23,-0.000115
570,0.57,-25,-0.000125
571,0.571,-27,-0.000135
572,0.572,-28,-0.00014
573,0.573,-28,-0.00014
574,0.574,-27,-0.000135
575,0.575,-27,-0.000135
576,0.576,-26,-0.00013
577,0.577,-27,-0.000135
578,0.578,-27,-0.000135
579,0.579,-27,-0.000135
580,0.58,-27,-0.000135
581,0.581,-26,-0.00013
582,0.582,-25,-0.000125
583,0.583,-24,-0.00012
584,0.584,-22,-0.00011
585,0.585,-22,-0.00011
586,0.586,-22,-0.00011
587,0.587,-22,-0.00011
588,0.588,-21,-0.000105
589,0.589,-22,-0.00011
590,0.59,-22,-0.00011
591,0.591,-23,-0.000115
592,0.592,-23,-0.000115
593,0.593,-22,-0.00011
594,0.594,-20,-0.0001
595,0.595,-19,-9.5e-05
596,0.596,-17,-8.5e-05
597,0.597,-17,-8.5e-05
598,0.598,-16,-8e-05
599,0.599,-16,-8e-05
600,0.6,-15,-7.5e-05
601,0.601,-15,-7.5e-05
602,0.602,-15,-7.5e-05
603,0.603,-15,-7.5e-05
604,0.604,-14,-7e-05
605,0.605,-13,-6.5e-05
606,0.606,-12,-6e-05
607,0.607,-11,-5.5e-05
608,0.608,-10,-5e-05
609,0.609,-9,-4.5e-05
610,0.61,-8,-4e-05
611,0.611,-7,-3.5e-05
612,0.612,-6,-3e-05
613,0.613,-6,-3e-05
614,0.614,-6,-3e-05
615,0.615,-6,-3e-05
616,0.616,-5,-2.5e-05
617,0.617,-4,-2e-05
618,0.618,-3,-1.5e-05
619,0.619,-2,-1e-05
620,0.62,0,0.0
621,0.621,1,5e-06
622,0.622,3,1.5e-05
623,0.623,5,2.5e-05
624,0.624,7,3.5e-05
625,0.625,7,3.5e-05
626,0.626,8,4e-05
627,0.627,9,4.5e-05
628,0.628,10,5e-05
629,0.629,12,6e-05
630,0.63,14,7e-05
631,0.631,16,8e-05
632,0.632,19,9.5e-05
633,0.633,19,9.5e-05
634,0.634,19,9.5e-05
635,0.635,19,9.5e-05
636,0.636,20,0.0001
637,0.637,21,0.000105
638,0.638,22,0.00011
639,0.639,23,0.000115
640,0.64,25,0.000125
641,0.641,25,0.000125
642,0.642,25,0.000125
643,0.643,25,0.000125
644,0.644,25,0.000125
645,0.645,25,0.000125
646,0.646,26,0.00013
647,0.647,26,0.00013
648,0.648,27,0.000135
649,0.649,26,0.00013
650,0.65,26,0.00013
651,0.651,25,0.000125
652,0.652,25,0.000125
653,0.653,26,0.00013
654,0.654,27,0.000135
655,0.655,28,0.00014
656,0.656,29,0.000145
657,0.657,28,0.00014
658,0.658,28,0.00014
659,0.659,27,0.000135
660,0.66,27,0.000135
661,0.661,26,0.00013
662,0.662,25,0.000125
663,0.663,24,0.00012
664,0.664,24,0.00012
665,0.665,23,0.000115
666,0.666,22,0.00011
667,0.667,21,0.000105
668,0.668,20,0.0001
669,0.669,18,9e-05
670,0.67,17,8.5e-05
671,0.671,16,8e-05
672,0.672,15,7.5e-05
673,0.673,14,7e-05
674,0.674,14,7e-05
675,0.675,14,7e-05
676,0.676,14,7e-05
677,0.677,13,6.5e-05
678,0.678,12,6e-05
679,0.679,11,5.5e-05
680,0.68,11,5.5e-05
681,0.681,10,5e-05
682,0.682,9,4.5e-05
683,0.683,8,4e-05
684,0.684,8,4e-05
685,0.685,7,3.5e-05
686,0.686,6,3e-05
687,0.687,5,2.5e-05
688,0.688,4,2e-05
689,0.689,3,1.5e-05
690,0.69,3,1.5e-05
691,0.691,2,1e-05
692,0.692,2,1e-05
693,0.693,1,5e-06
694,0.694,1,5e-06
695,0.695,0,0.0
696,0.696,0,0.0
697,0.697,-1,-5e-06
698,0.698,-1,-5e-06
699,0.699,-1,-5e-06
700,0.7,-1,-5e-06
701,0.701,-3,-1.5e-05
702,0.702,-5,-2.5e-05
703,0.703,-7,-3.5e-05
704,0.704,-8,-4e-05
705,0.705,-7,-3.5e-05
706,0.706,-6,-3e-05
707,0.707,-5,-2.5e-05
708,0.708,-4,-2e-05
709,0.709,-5,-2.5e-05
710,0.71,-6,-3e-05
711,0.711,-7,-3.5e-05
712,0.712,-7,-3.5e-05
713,0.713,-8,-4e-05
714,0.714,-9,-4.5e-05
715,0.715,-10,-5e-05
716,0.716,-11,-5.5e-05
717,0.717,-12,-6e-05
718,0.718,-12,-6e-05
719,0.719,-13,-6.5e-05
720,0.72,-13,-6.5e-05
721,0.721,-13,-6.5e-05
722,0.722,-12,-6e-05
723,0.723,-11,-5.5e-05
724,0.724,-10,-5e-05
725,0.725,-11,-5.5e-05
726,0.726,-11,-5.5e-05
727,0.727,-12,-6e-05
728,0.728,-12,-6e-05
729,0.729,-13,-6.5e-05
730,0.73,-14,-7e-05
731,0.731,-15,-7.5e-05
732,0.732,-15,-7.5e-05
733,0.733,-15,-7.5e-05
734,0.734,-15,-7.5e-05
735,0.735,-15,-7.5e-05
736,0.736,-15,-7.5e-05
737,0.737,-15,-7.5e-05
738,0.738,-15,-7.5e-05
739,0.739,-15,-7.5e-05
740,0.74,-14,-7e-05
741,0.741,-15,-7.5e-05
742,0.742,-15,-7.5e-05
743,0.743,-16,-8e-05
744,0.744,-16,-8e-05
745,0.745,-15,-7.5e-05
746,0.746,-14,-7e-05
747,0.747,-13,-6.5e-05
748,0.748,-12,-6e-05
749,0.749,-12,-6e-05
750,0.75,-12,-6e-05
751,0.751,-12,-6e-05
752,0.752,-11,-5.5e-05
753,0.753,-12,-6e-05
754,0.754,-12,-6e-05
755,0.755,-13,-6.5e-05
756,0.756,-13,-6.5e-05
757,0.757,-13,-6.5e-05
758,0.758,-13,-6.5e-05
759,0.759,-13,-6.5e-05
760,0.76,-13,-6.5e-05
761,0.761,-14,-7e-05
762,0.762,-15,-7.5e-05
763,0.763,-16,-8e-05
764,0.764,-17,-8.5e-05
765,0.765,-16,-8e-05
766,0.766,-15,-7.5e-05
767,0.767,-14,-7e-05
768,0.768,-12,-6e-05
769,0.769,-12,-6e-05
770,0.77,-12,-6e-05
771,0.771,-12,-6e-05
772,0.772,-11,-5.5e-05
773,0.773,-11,-5.5e-05
774,0.774,-11,-5.5e-05
775,0.775,-11,-5.5e-05
776,0.776,-10,-5e-05
777,0.777,-9,-4.5e-05
778,0.778,-7,-3.5e-05
779,0.779,-6,-3e-05
780,0.78,-4,-2e-05
781,0.781,-3,-1.5e-05
782,0.782,-1,-5e-06
783,0.783,1,5e-06
784,0.784,3,1.5e-05
785,0.785,4,2e-05
786,0.786,6,3e-05
787,0.787,7,3.5e-05
788,0.788,9,4.5e-05
789,0.789,10,5e-05
790,0.79,12,6e-05
791,0.791,14,7e-05
792,0.792,16,8e-05
793,0.793,16,8e-05
794,0.794,17,8.5e-05
795,0.795,18,9e-05
796,0.796,19,9.5e-05
797,0.797,20,0.0001
798,0.798,21,0.000105
799,0.799,22,0.00011
800,0.8,23,0.000115
801,0.801,24,0.00012
802,0.802,25,0.000125
803,0.803,26,0.00013
804,0.804,28,0.00014
805,0.805,30,0.00015
806,0.806,32,0.00016
807,0.807,34,0.00017
808,0.808,36,0.00018
809,0.809,37,0.000185
810,0.81,39,0.000195
811,0.811,40,0.0002
812,0.812,42,0.00021
813,0.813,42,0.00021
814,0.814,43,0.000215
815,0.815,44,0.00022
816,0.816,45,0.000225
817,0.817,46,0.00023
818,0.818,47,0.000235
819,0.819,48,0.00024
820,0.82,50,0.00025
821,0.821,50,0.00025
822,0.822,50,0.00025
823,0.823,50,0.00025
824,0.824,51,0.000255
825,0.825,49,0.000245
826,0.826,48,0.00024
827,0.827,47,0.000235
828,0.828,46,0.00023
829,0.829,44,0.00022
830,0.83,43,0.000215
831,0.831,41,0.000205
832,0.832,40,0.0002
833,0.833,39,0.000195
834,0.834,38,0.00019
835,0.835,37,0.000185
836,0.836,37,0.000185
837,0.837,36,0.00018
838,0.838,35,0.000175
839,0.839,34,0.00017
840,0.84,34,0.00017
841,0.841,32,0.00016
842,0.842,31,0.000155
843,0.843,30,0.00015
844,0.844,29,0.000145
845,0.845,27,0.000135
846,0.846,25,0.000125
847,0.847,23,0.000115
848,0.848,21,0.000105
849,0.849,17,8.5e-05
850,0.85,14,7e-05
851,0.851,10,5e-05
852,0.852,7,3.5e-05
853,0.853,6,3e-05
854,0.854,5,2.5e-05
855,0.855,4,2e-05
856,0.856,3,1.5e-05
857,0.857,1,5e-06
858,0.858,0,0.0
859,0.859,-2,-1e-05
860,0.86,-3,-1.5e-05
861,0.861,-6,-3e-05
862,0.862,-8,-4e-05
863,0.863,-10,-5e-05
864,0.864,-12,-6e-05
865,0.865,-14,-7e-05
866,0.866,-16,-8e-05
867,0.867,-18,-9e-05
868,0.868,-19,-9.5e-05
869,0.869,-21,-0.000105
870,0.87,-23,-0.000115
871,0.871,-25,-0.000125
872,0.872,-26,-0.00013
873,0.873,-28,-0.00014
874,0.874,-29,-0.000145
875,0.875,-31,-0.000155
876,0.876,-32,-0.00016
877,0.877,-33,-0.000165
878,0.878,-33,-0.000165
879,0.879,-33,-0.000165
880,0.88,-33,-0.000165
881,0.881,-33,-0.000165
882,0.882,-33,-0.000165
883,0.883,-33,-0.000165
884,0.884,-33,-0.000165
885,0.885,-34,-0.00017
886,0.886,-34,-0.00017
887,0.887,-35,-0.000175
888,0.888,-35,-0.000175
889,0.889,-35,-0.000175
890,0.89,-35,-0.000175
891,0.891,-35,-0.000175
892,0.892,-34,-0.00017
893,0.893,-34,-0.00017
894,0.894,-34,-0.00017
895,0.895,-34,-0.00017
896,0.896,-33,-0.000165
897,0.897,-34,-0.00017
898,0.898,-35,-0.000175
899,0.899,-36,-0.00018
900,0.9,-36,-0.00018
901,0.901,-36,-0.00018
902,0.902,-35,-0.000175
903,0.903,-34,-0.00017
904,0.904,-33,-0.000165
905,0.905,-34,-0.00017
906,0.906,-35,-0.000175
907,0.907,-36,-0.00018
908,0.908,-37,-0.000185
909,0.909,-37,-0.000185
910,0.91,-37,-0.000185
911,0.911,-37,-0.000185
912,0.912,-37,-0.000185
913,0.913,-38,-0.00019
914,0.914,-38,-0.00019
915,0.915,-38,-0.00019
916,0.916,-38,-0.00019
917,0.917,-39,-0.000195
918,0.918,-39,-0.000195
919,0.919,-40,-0.0002
920,0.92,-40,-0.0002
921,0.921,-41,-0.000205
922,0.922,-41,-0.000205
923,0.923,-42,-0.00021
924,0.924,-42,-0.00021
925,0.925,-42,-0.00021
926,0.926,-42,-0.00021
927,0.927,-42,-0.00021
928,0.928,-41,-0.000205
929,0.929,-41,-0.000205
930,0.93,-41,-0.000205
931,0.931,-41,-0.000205
932,0.932,-41,-0.000205
933,0.933,-42,-0.00021
934,0.934,-42,-0.00021
935,0.935,-42,-0.00021
936,0.936,-42,-0.00021
937,0.937,-42,-0.00021
938,0.938,-42,-0.00021
939,0.939,-42,-0.00021
940,0.94,-41,-0.000205
941,0.941,-42,-0.00021
942,0.942,-43,-0.000215
943,0.943,-44,-0.00022
944,0.944,-45,-0.000225
945,0.945,-45,-0.000225
946,0.946,-45,-0.000225
947,0.947,-45,-0.000225
948,0.948,-44,-0.00022
949,0.949,-42,-0.00021
950,0.95,-39,-0.000195
951,0.951,-37,-0.000185
952,0.952,-34,-0.00017
953,0.953,-31,-0.000155
954,0.954,-27,-0.000135
955,0.955,-23,-0.000115
956,0.956,-19,-9.5e-05
957,0.957,-9,-4.5e-05
958,0.958,0,0.0
959,0.959,10,5e-05
960,0.96,19,9.5e-05
961,0.961,30,0.00015
962,0.962,41,0.000205
963,0.963,52,0.00026
964,0.964,63,0.000315
965,0.965,73,0.000365
966,0.966,83,0.000415
967,0.967,92,0.00046
968,0.968,102,0.00051
969,0.969,111,0.000555
970,0.97,120,0.0006
971,0.971,129,0.000645
972,0.972,138,0.00069
973,0.973,148,0.00074
974,0.974,159,0.000795
975,0.975,169,0.000845
976,0.976,179,0.000895
977,0.977,188,0.00094
978,0.978,197,0.000985
979,0.979,206,0.00103
980,0.98,215,0.001075
981,0.981,225,0.001125
982,0.982,235,0.001175
983,0.983,244,0.00122
984,0.984,254,0.00127
985,0.985,262,0.00131
986,0.986,269,0.001345
987,0.987,276,0.00138
988,0.988,283,0.001415
989,0.989,291,0.001455
990,0.99,298,0.00149
991,0.991,306,0.00153
992,0.992,313,0.001565
993,0.993,313,0.001565
994,0.994,313,0.001565
995,0.995,312,0.00156
996,0.996,312,0.00156
997,0.997,298,0.00149
998,0.998,283,0.001415
999,0.999,269,0.001345
1000,1.0,254,0.00127
1001,1.001,236,0.00118
1002,1.002,218,0.00109
